2025-07-27 22:29:19.137 [main] INFO  [8ea70baf-3d6a-4e14-864e-068c4294731b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 22:29:19.229 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.230 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.231 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.231 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.231 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.231 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.232 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.233 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.234 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.235 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.236 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.237 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.238 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.239 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.240 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.241 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.242 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.243 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.244 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.245 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 22:29:19.246 [main] INFO  [e0dd759f-b470-4277-bca4-530c52660a77] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
