2025-06-27 00:17:35.875 [main] INFO  [2e82fa06-465c-4036-849d-e215258c0168] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-06-27 00:17:36.013 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.013 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.013 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.013 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.013 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.014 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.015 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.016 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.017 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.017 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.017 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.017 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.017 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.018 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.019 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.019 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.019 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.019 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.019 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.019 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.020 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.021 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.021 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.021 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.021 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.021 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.021 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.022 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.023 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.024 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.025 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.026 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.026 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.026 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.026 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.027 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.028 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.029 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.030 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.030 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.030 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.030 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.031 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 1.00ms
2025-06-27 00:17:36.031 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.031 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.031 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.032 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.032 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.032 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.033 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.033 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.033 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.033 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.033 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.033 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:17:36.034 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:17:36.034 [main] INFO  [b4a6d3cf-32a5-4ba5-bf1a-3dd0711bc43b] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
