2025-07-26 13:48:35.064 [main] INFO  [6e0c013c-d805-4336-9116-69f6dcefedda] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.294 [main] INFO  [f5f9f44b-9e64-4e85-9369-13927df11ef6] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Loan Eligibility 2
2025-07-26 13:48:35.294 [main] INFO  [f5f9f44b-9e64-4e85-9369-13927df11ef6] d.m.r.core.engine.config.RulesEngine - Rule 'Loan Eligibility 2' evaluated to false in 0.00ms
2025-07-26 13:48:35.295 [main] INFO  [bd86b725-d37b-4662-88a9-45fa1ed29b0f] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.300 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.301 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Required Field Check: name
2025-07-26 13:48:35.301 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Rule 'Required Field Check: name' evaluated to true in 0.00ms
2025-07-26 13:48:35.302 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Required Field Check: email
2025-07-26 13:48:35.302 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Rule 'Required Field Check: email' evaluated to true in 0.00ms
2025-07-26 13:48:35.302 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Required Field Check: name
2025-07-26 13:48:35.303 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Rule 'Required Field Check: name' evaluated to true in 1.00ms
2025-07-26 13:48:35.303 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Required Field Check: email
2025-07-26 13:48:35.304 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Rule 'Required Field Check: email' evaluated to false in 1.00ms
2025-07-26 13:48:35.304 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Required Field Check: name
2025-07-26 13:48:35.304 [main] INFO  [20dc6520-1930-4832-b2c2-be0c883197c7] d.m.r.core.engine.config.RulesEngine - Rule 'Required Field Check: name' evaluated to false in 0.00ms
2025-07-26 13:48:35.305 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.306 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Eligibility Check
2025-07-26 13:48:35.306 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Rule 'Age Eligibility Check' evaluated to true in 0.00ms
2025-07-26 13:48:35.307 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Eligibility Check
2025-07-26 13:48:35.307 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Rule 'Age Eligibility Check' evaluated to true in 0.00ms
2025-07-26 13:48:35.307 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Eligibility Check
2025-07-26 13:48:35.307 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Rule 'Age Eligibility Check' evaluated to false in 0.00ms
2025-07-26 13:48:35.308 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Eligibility Check
2025-07-26 13:48:35.308 [main] INFO  [db6d724b-b156-4a6d-af57-cbd3d550480d] d.m.r.core.engine.config.RulesEngine - Rule 'Age Eligibility Check' evaluated to false in 0.00ms
2025-07-26 13:48:35.308 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.311 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Amount Range Check
2025-07-26 13:48:35.311 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Rule 'Amount Range Check' evaluated to true in 0.00ms
2025-07-26 13:48:35.312 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Amount Range Check
2025-07-26 13:48:35.312 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Rule 'Amount Range Check' evaluated to true in 0.00ms
2025-07-26 13:48:35.313 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Amount Range Check
2025-07-26 13:48:35.313 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Rule 'Amount Range Check' evaluated to true in 0.00ms
2025-07-26 13:48:35.313 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Amount Range Check
2025-07-26 13:48:35.313 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Rule 'Amount Range Check' evaluated to false in 0.00ms
2025-07-26 13:48:35.314 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Amount Range Check
2025-07-26 13:48:35.314 [main] INFO  [037d26c1-3cd6-45fb-9ad2-88bcf7560bda] d.m.r.core.engine.config.RulesEngine - Rule 'Amount Range Check' evaluated to false in 0.00ms
2025-07-26 13:48:35.315 [main] INFO  [a6f8db9b-9a6b-4c30-be80-7e2f586e4517] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.315 [main] INFO  [a6f8db9b-9a6b-4c30-be80-7e2f586e4517] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Check
2025-07-26 13:48:35.315 [main] INFO  [a6f8db9b-9a6b-4c30-be80-7e2f586e4517] d.m.r.core.engine.config.RulesEngine - Rule 'Age Check' evaluated to true in 0.00ms
2025-07-26 13:48:35.315 [main] INFO  [a6f8db9b-9a6b-4c30-be80-7e2f586e4517] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Check 2
2025-07-26 13:48:35.315 [main] INFO  [a6f8db9b-9a6b-4c30-be80-7e2f586e4517] d.m.r.core.engine.config.RulesEngine - Rule 'Age Check 2' evaluated to false in 0.00ms
2025-07-26 13:48:35.570 [main] INFO  [af2382df-0371-4194-b969-c6a7a460d2b3] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.626 [main] INFO  [6a8facfe-2d3c-4166-9842-acc4530dcb05] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.626 [main] INFO  [6a8facfe-2d3c-4166-9842-acc4530dcb05] d.m.r.core.engine.config.RulesEngine - Executing rules for category: demographic
2025-07-26 13:48:35.627 [main] INFO  [6a8facfe-2d3c-4166-9842-acc4530dcb05] d.m.r.core.engine.config.RulesEngine - Executing 1 rules/rule groups
2025-07-26 13:48:35.627 [main] INFO  [6a8facfe-2d3c-4166-9842-acc4530dcb05] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.627 [main] INFO  [6a8facfe-2d3c-4166-9842-acc4530dcb05] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 13:48:35.628 [main] INFO  [76e5007a-5815-4d67-8378-08ec56d09eb8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.628 [main] INFO  [76e5007a-5815-4d67-8378-08ec56d09eb8] d.m.r.core.engine.config.RulesEngine - No rule provided for execution
2025-07-26 13:48:35.629 [main] INFO  [332c80b2-843f-45cb-9fc1-a4d6d903798d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.629 [main] INFO  [332c80b2-843f-45cb-9fc1-a4d6d903798d] d.m.r.core.engine.config.RulesEngine - Executing 1 rule groups
2025-07-26 13:48:35.630 [main] INFO  [332c80b2-843f-45cb-9fc1-a4d6d903798d] d.m.r.core.engine.config.RulesEngine - Rule group matched: Credit Check
2025-07-26 13:48:35.630 [main] INFO  [56c67f0f-8564-4fe0-84d9-fdb0c36c1495] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.630 [main] INFO  [56c67f0f-8564-4fe0-84d9-fdb0c36c1495] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 13:48:35.631 [main] INFO  [56c67f0f-8564-4fe0-84d9-fdb0c36c1495] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to false in 0.00ms
2025-07-26 13:48:35.631 [main] INFO  [7a7fdc74-9490-420b-92a8-60eab5f4e920] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.631 [main] INFO  [7a7fdc74-9490-420b-92a8-60eab5f4e920] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 13:48:35.632 [main] INFO  [4aa39e66-1949-4556-bc56-e1d003de107c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.632 [main] INFO  [4aa39e66-1949-4556-bc56-e1d003de107c] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 13:48:35.632 [main] INFO  [5aaefcda-5ce7-43d3-be72-cccccf4c35d7] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.633 [main] INFO  [5aaefcda-5ce7-43d3-be72-cccccf4c35d7] d.m.r.core.engine.config.RulesEngine - Executing rules for category: nonExistentCategory
2025-07-26 13:48:35.633 [main] INFO  [5aaefcda-5ce7-43d3-be72-cccccf4c35d7] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 13:48:35.633 [main] INFO  [bf69c8ef-bc4f-4b43-9425-ce5a65dfb2d4] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.633 [main] INFO  [6d74ab00-82bd-4c91-bb26-ad98cf082d21] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.633 [main] INFO  [6d74ab00-82bd-4c91-bb26-ad98cf082d21] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.633 [main] INFO  [6d74ab00-82bd-4c91-bb26-ad98cf082d21] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 13:48:35.633 [main] INFO  [11b46bd7-ddfb-49ed-9684-27897dac4bb6] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.634 [main] INFO  [11b46bd7-ddfb-49ed-9684-27897dac4bb6] d.m.r.core.engine.config.RulesEngine - Executing 1 rules/rule groups
2025-07-26 13:48:35.634 [main] INFO  [11b46bd7-ddfb-49ed-9684-27897dac4bb6] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.634 [main] INFO  [11b46bd7-ddfb-49ed-9684-27897dac4bb6] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.634 [main] INFO  [2479129d-f17d-4a8d-b62a-1c5806998b2d] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.634 [main] INFO  [2479129d-f17d-4a8d-b62a-1c5806998b2d] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 13:48:35.635 [main] INFO  [6efc7f05-961e-4837-ae13-d8a46170dc97] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.635 [main] INFO  [6efc7f05-961e-4837-ae13-d8a46170dc97] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.635 [main] INFO  [6efc7f05-961e-4837-ae13-d8a46170dc97] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 13:48:35.635 [main] INFO  [83537f5b-b25b-400d-9121-430d0249ccd8] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.637 [main] INFO  [932f3755-047f-433d-b1f9-39d4b48df318] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.637 [main] INFO  [932f3755-047f-433d-b1f9-39d4b48df318] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 13:48:35.638 [main] INFO  [44c244f9-93b2-4eb1-8814-d40f30f3a518] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.638 [main] INFO  [44c244f9-93b2-4eb1-8814-d40f30f3a518] d.m.r.core.engine.config.RulesEngine - Executing 2 rules/rule groups
2025-07-26 13:48:35.638 [main] INFO  [44c244f9-93b2-4eb1-8814-d40f30f3a518] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 13:48:35.638 [main] INFO  [bf115049-902b-4825-bffe-21e3178e4a40] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.639 [main] INFO  [bf115049-902b-4825-bffe-21e3178e4a40] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.639 [main] INFO  [bf115049-902b-4825-bffe-21e3178e4a40] d.m.r.core.engine.config.RulesEngine - No rules matched
2025-07-26 13:48:35.639 [main] INFO  [28eea544-0f9c-499e-8246-67d1a766cbcf] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.639 [main] INFO  [28eea544-0f9c-499e-8246-67d1a766cbcf] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 13:48:35.640 [main] INFO  [28eea544-0f9c-499e-8246-67d1a766cbcf] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to true in 0.00ms
2025-07-26 13:48:35.640 [main] INFO  [3a439869-3530-4303-926e-3b4f5f3b469c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.641 [main] INFO  [3a439869-3530-4303-926e-3b4f5f3b469c] d.m.r.core.engine.config.RulesEngine - No rule groups provided for execution
2025-07-26 13:48:35.641 [main] INFO  [a5b136a7-fcc5-471c-b0d6-15853e64c7b2] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.641 [main] INFO  [a5b136a7-fcc5-471c-b0d6-15853e64c7b2] d.m.r.core.engine.config.RulesEngine - Executing 1 rule groups
2025-07-26 13:48:35.641 [main] INFO  [a5b136a7-fcc5-471c-b0d6-15853e64c7b2] d.m.r.core.engine.config.RulesEngine - Rule group matched: Credit Check
2025-07-26 13:48:35.642 [main] INFO  [84d7b7c4-c39b-4c6f-94dc-272422d2f11c] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.642 [main] INFO  [84d7b7c4-c39b-4c6f-94dc-272422d2f11c] d.m.r.core.engine.config.RulesEngine - Executing 1 rule groups
2025-07-26 13:48:35.643 [main] INFO  [84d7b7c4-c39b-4c6f-94dc-272422d2f11c] d.m.r.core.engine.config.RulesEngine - No rule groups matched
2025-07-26 13:48:35.643 [main] INFO  [543ac86b-8f3c-4f1e-8e30-2fcd1103f21a] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.643 [main] INFO  [543ac86b-8f3c-4f1e-8e30-2fcd1103f21a] d.m.r.core.engine.config.RulesEngine - Executing 2 rules
2025-07-26 13:48:35.643 [main] INFO  [543ac86b-8f3c-4f1e-8e30-2fcd1103f21a] d.m.r.core.engine.config.RulesEngine - Rule matched: Income Rule
2025-07-26 13:48:35.644 [main] INFO  [34233960-471d-4420-8fb9-f21639fe744b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.644 [main] INFO  [34233960-471d-4420-8fb9-f21639fe744b] d.m.r.core.engine.config.RulesEngine - No rule groups provided for execution
2025-07-26 13:48:35.644 [main] INFO  [a7a84636-90b5-4786-b61a-bb27d4d619b4] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.644 [main] INFO  [a7a84636-90b5-4786-b61a-bb27d4d619b4] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 13:48:35.645 [main] INFO  [a7a84636-90b5-4786-b61a-bb27d4d619b4] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to false in 1.00ms
2025-07-26 13:48:35.645 [main] INFO  [74b854c4-feff-4e4c-aa3a-f89f996c26cb] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.645 [main] INFO  [74b854c4-feff-4e4c-aa3a-f89f996c26cb] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Age Rule
2025-07-26 13:48:35.646 [main] INFO  [74b854c4-feff-4e4c-aa3a-f89f996c26cb] d.m.r.core.engine.config.RulesEngine - Rule 'Age Rule' evaluated to true in 1.00ms
2025-07-26 13:48:35.646 [main] INFO  [54d7abbf-aa1c-4241-b8f6-5be295107418] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.646 [main] INFO  [54d7abbf-aa1c-4241-b8f6-5be295107418] d.m.r.core.engine.config.RulesEngine - Executing 1 rules/rule groups
2025-07-26 13:48:35.646 [main] INFO  [54d7abbf-aa1c-4241-b8f6-5be295107418] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.646 [main] INFO  [54d7abbf-aa1c-4241-b8f6-5be295107418] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
2025-07-26 13:48:35.647 [main] INFO  [e29096c8-5c02-40f6-a0d9-0237d719f4dd] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.647 [main] INFO  [e29096c8-5c02-40f6-a0d9-0237d719f4dd] d.m.r.core.engine.config.RulesEngine - Executing rules for category: nonExistentCategory
2025-07-26 13:48:35.647 [main] INFO  [e29096c8-5c02-40f6-a0d9-0237d719f4dd] d.m.r.core.engine.config.RulesEngine - No rules provided for execution
2025-07-26 13:48:35.647 [main] INFO  [d540ad99-e030-4fe6-bad9-13fe0739c1ea] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.647 [main] INFO  [d540ad99-e030-4fe6-bad9-13fe0739c1ea] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Invalid Rule
2025-07-26 13:48:35.647 [main] WARN  [d540ad99-e030-4fe6-bad9-13fe0739c1ea] d.m.r.core.engine.config.RulesEngine - Missing parameters for rule 'Invalid Rule': [nonExistentVariable]
2025-07-26 13:48:35.648 [main] INFO  [277cb932-412d-48cb-a98d-db6d7fd5e9d1] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-26 13:48:35.648 [main] INFO  [277cb932-412d-48cb-a98d-db6d7fd5e9d1] d.m.r.core.engine.config.RulesEngine - Executing rules for category: demographic
2025-07-26 13:48:35.648 [main] INFO  [277cb932-412d-48cb-a98d-db6d7fd5e9d1] d.m.r.core.engine.config.RulesEngine - Executing 1 rules/rule groups
2025-07-26 13:48:35.648 [main] INFO  [277cb932-412d-48cb-a98d-db6d7fd5e9d1] d.m.r.core.engine.config.RulesEngine - Executing 1 rules
2025-07-26 13:48:35.648 [main] INFO  [277cb932-412d-48cb-a98d-db6d7fd5e9d1] d.m.r.core.engine.config.RulesEngine - Rule matched: Age Rule
